Site,Plot,Yr,alpha,herbcover,amtreeprop,invtreeprop,lba,som,pH,shortcodes,percentamcover,percentinvcover
50,16,1,11,110.5,,,1.246819584,65.747,3.7,W10,0.5,0.5
50,16,2,15,97.5,,,2.142173491,16.82526,4.627,W10,0.4,0.1
51,1,1,12,30.5,,,1.297870465,7.285,4.3,W10,0.8823529411764706,0.5882352941176471
51,1,2,4,47.5,0.2289156626506024,0.2289156626506024,1.3862277580000002,25.8,4.033,W15,1.0,0.46153846153846156
51,2,1,10,42.0,0.6333333333333333,,0.681332907,11.845,4.8,OV27,0.9879518072289156,0.963855421686747
51,2,2,5,93.5,0.45454545454545453,,0.9797842090000001,11.9,4.97,W21,1.0,0.8910891089108911
51,3,1,5,16.5,0.9444444444444444,,0.7736171909999999,14.213,4.4,OV27,1.0,1.0
51,3,2,9,81.5,0.95,,1.1682797679999999,19.6,4.667,W21,1.0,0.9090909090909091
51,4,1,13,11.0,0.6862745098039216,,0.913025365,11.050999999999998,5.0,OV27,1.0,0.9859154929577465
51,4,2,5,4.0,0.5432098765432098,,1.4569135930000001,13.8,4.599,W21,1.0,0.9852216748768473
51,5,1,12,23.5,0.9831932773109243,,0.557632696,17.047,4.6,OV27,0.9629629629629629,0.7407407407407407
51,5,2,5,4.0,0.5503875968992248,0.031007751937984496,1.774999849,17.5,4.838,OV27,1.0,0.9900990099009901
51,6,1,9,17.0,0.6,0.1,0.977820713,13.694,4.8,OV27,1.0,0.8641975308641975
51,6,2,11,9.0,0.7837837837837838,0.02702702702702703,1.178097245,18.3,4.405,W21,0.9948717948717949,0.9743589743589743
51,7,1,17,33.0,1.0,,1.896736565,11.665999999999999,5.0,OV27,1.0,0.9836065573770492
51,7,2,4,3.5,0.8867924528301887,,2.020436775,16.3,4.617,OV27,0.9950980392156863,0.9803921568627451
51,8,1,8,15.0,0.5522388059701493,,0.5379977420000001,14.042,4.4,W21,0.984251968503937,0.9448818897637795
51,8,2,4,4.0,0.8899082568807339,0.027522935779816515,1.333213382,15.8,4.702,OV27,1.0,0.9852216748768473
51,9,1,5,17.0,0.3564356435643564,,2.5309455819999997,12.19,4.1,OV27,1.0,0.9803921568627451
51,9,2,3,3.0,0.33707865168539325,,1.374446786,15.9,3.978,W21,1.0,0.9803921568627451
51,10,1,8,30.5,0.3221476510067114,,2.387610417,16.545,4.1,W10,0.9375,0.9375
51,10,2,6,4.5,0.7699115044247787,0.035398230088495575,2.220713307,16.2,4.834,W21,1.0,0.9852216748768473
51,11,1,5,21.5,0.36666666666666664,,1.1270463640000001,11.376,4.2,OV27,1.0,0.990990990990991
51,11,2,3,3.0,0.8275862068965517,,1.843722189,14.6,4.718,OV27,1.0,0.9836956521739131
51,12,1,12,19.0,0.2537313432835821,,1.828014225,8.535,4.3,W10,1.0,0.9759036144578314
51,12,2,11,7.5,0.6964285714285714,0.017857142857142856,1.5413438959999999,13.1,4.707,OV27,0.9902439024390244,0.975609756097561
51,13,1,14,13.0,0.9523809523809523,,1.2919799790000002,12.445,4.9,OV27,0.9919354838709677,0.967741935483871
51,13,2,5,4.5,0.30597014925373134,,1.3587388230000002,11.0,4.495,W8,1.0,0.9901477832512315
51,14,1,13,14.5,0.9090909090909091,,1.317505419,14.165999999999999,5.2,OV27,1.0,0.9448818897637795
51,14,2,3,17.0,0.4457831325301205,,2.038108234,29.0,3.912,W21,1.0,0.9844559585492227
51,15,1,16,14.0,0.5833333333333334,,0.32790373300000003,15.72,5.2,OV27,1.0,0.9523809523809523
51,15,2,5,46.5,0.8632478632478633,,3.310453259,19.0,4.162,OV27,0.9911504424778761,0.9734513274336283
51,16,1,17,18.5,0.8064516129032258,,3.498948818,13.74,4.8,W21,1.0,0.9929078014184397
51,16,2,6,4.5,0.6330275229357798,,1.755364895,23.9,4.065,W21,1.0,0.9895833333333334
52,1,1,22,33.0,0.09722222222222222,,0.506581815,12.186,4.0,W4,0.7,0.1
52,1,2,4,2.0,0.109375,,1.036725576,20.9,3.7,W16,1.0,0.3333333333333333
52,2,1,18,65.5,0.020618556701030927,,0.441786467,12.092,4.3,W4,0.75,0.125
52,2,2,13,51.0,0.11650485436893204,0.019417475728155338,1.582577299,17.0,3.9,W16,0.5119047619047619,0.4880952380952381
52,3,1,8,54.5,0.33,,0.343611696,18.044,3.9,W16,0.03125,
52,3,2,3,1.5,0.11594202898550725,,0.944441291,28.3,3.9,W16,0.012345679012345678,
52,4,1,26,80.0,0.14814814814814814,,0.0039269909999999995,14.994000000000002,3.8,W10,0.46153846153846156,0.15384615384615385
52,4,2,1,0.5,0.08196721311475409,,0.606720081,30.0,3.9,W16,0.09090909090909091,0.09090909090909091
52,5,1,12,47.5,,,0.117809725,18.122,4.1,W16,0.5555555555555556,0.2222222222222222
52,5,2,5,2.5,0.05917159763313609,,0.526216769,22.7,4.0,W16,0.125,0.08333333333333333
52,6,1,11,155.0,,,0.164933614,12.357000000000001,4.1,W10,0.9767441860465116,0.9302325581395349
52,6,2,8,63.0,0.0963855421686747,,0.561559687,15.3,3.9,W16,0.984375,0.9375
52,7,1,23,79.5,,,0.557632696,12.338,4.1,W10,1.0,
52,7,2,18,10.5,0.17721518987341772,0.12658227848101267,2.6939157000000002,21.6,3.8,W10,0.9811320754716981,0.7547169811320755
52,8,1,28,49.0,,,0.522289779,15.970999999999998,4.2,W10,0.6,0.1
52,8,2,10,34.5,0.34,,0.594939109,13.8,3.9,W16,0.9814814814814815,0.7592592592592593
52,9,1,4,42.5,0.725,,0.21402100000000002,23.951999999999998,3.8,W16,0.03418803418803419,0.008547008547008548
52,9,2,12,35.5,,,0.91106187,15.4,4.6,W10,0.9609375,0.9375
52,10,1,13,100.0,,,0.561559687,13.162,4.1,W16,0.3333333333333333,
52,10,2,11,100.0,0.09836065573770492,,2.228567289,17.2,3.8,W16,0.9090909090909091,
52,11,1,26,69.5,0.03571428571428571,,0.263108385,18.9,4.3,W10,0.35294117647058826,0.058823529411764705
52,11,2,6,42.0,0.17857142857142858,0.07142857142857142,0.5635231820000001,13.7,4.2,W16,0.5483870967741935,0.43010752688172044
52,12,1,26,43.5,,,0.6558074660000001,15.539000000000001,4.4,W10,0.6666666666666666,0.1111111111111111
52,12,2,9,73.5,,,0.541924733,14.3,4.0,W10,0.9767441860465116,0.9302325581395349
52,13,1,20,95.0,0.08383233532934131,,0.618501054,17.539,4.1,W10,0.625,0.125
52,13,2,6,3.0,0.0851063829787234,0.02127659574468085,0.549778714,16.1,4.0,W16,0.41346153846153844,0.019230769230769232
52,14,1,15,32.0,0.020618556701030927,,0.469275403,19.721,3.8,W16,0.625,0.25
52,14,2,9,64.5,0.23376623376623376,0.025974025974025976,0.7873616590000001,16.9,3.7,W10,1.0,0.9682539682539683
52,15,1,21,62.5,0.8260869565217391,,1.005309649,16.245,3.9,W10,0.6,0.2
52,15,2,5,52.5,0.054945054945054944,,1.5904312809999999,25.5,3.8,W10,0.9772727272727273,0.9318181818181818
52,16,1,34,105.0,0.2153846153846154,,0.0039269909999999995,13.065999999999999,4.3,W10,0.8,0.5
52,16,2,4,81.0,0.08333333333333333,0.027777777777777776,0.8011061270000001,19.5,4.2,W16,0.9767441860465116,0.9418604651162791
53,1,1,20,57.0,0.42574257425742573,0.19801980198019803,1.6709345930000001,5.845,5.4,W21,1.0,0.9375
53,1,2,34,111.5,,,0.33183072399999997,5.8,7.4,W6,1.0,
53,2,1,39,88.5,,,0.441786467,4.138999999999999,4.2,MG10,,
53,2,2,31,129.5,,,0.001963495,11.4,6.4,W6,,
53,3,1,25,61.5,0.03289473684210526,,1.476548547,70.983,6.5,W6,1.0,0.4
53,3,2,18,123.5,0.020833333333333332,0.020833333333333332,1.0779589790000002,75.2,7.2,W6,0.6,
53,4,1,20,51.0,0.628099173553719,0.1652892561983471,1.704314015,29.160999999999998,6.8,W6,1.0,0.25
53,4,2,15,111.5,0.31446540880503143,0.10062893081761007,1.9909843440000001,42.8,7.4,OV27,,0.3333333333333333
53,5,1,9,46.0,0.11851851851851852,0.5333333333333333,3.2063880019999997,12.588,3.8,OV27,1.0,0.967741935483871
53,5,2,19,105.0,0.6716417910447762,0.1791044776119403,2.3345960409999997,5.8,4.4,OV27,0.9230769230769231,0.7692307692307693
53,6,1,17,36.5,0.6273291925465838,0.2732919254658385,4.201880173999999,3.315,4.5,OV27,0.9692307692307692,0.9384615384615385
53,6,2,14,139.0,0.33613445378151263,0.3865546218487395,2.525055095,39.3,7.7,OV27,1.0,
53,7,1,24,107.5,,1.0,0.019634954,22.651,6.6,OV27,1.0,0.9090909090909091
53,7,2,16,57.5,0.1926605504587156,0.5137614678899083,0.5811946410000001,8.5,6.9,OV27,0.6,0.2
53,8,1,9,4.5,0.3076923076923077,0.34065934065934067,3.487167845,8.801,4.1,W21,0.9333333333333333,0.7333333333333333
53,8,2,20,46.5,0.29133858267716534,0.5669291338582677,3.89557489,15.4,4.0,W6,0.967741935483871,0.6774193548387096
53,9,1,15,122.5,,,0.070685835,7.497000000000001,5.9,S28,1.0,
53,9,2,20,105.0,,,,14.1,5.9,S5,1.0,0.09090909090909091
53,10,1,24,99.5,0.5263157894736842,0.21052631578947367,3.575525139,10.536,4.8,W21,0.9791666666666666,0.8333333333333334
53,10,2,15,72.0,0.1956521739130435,0.34782608695652173,2.415099352,10.7,6.4,W21,1.0,0.7843137254901961
53,11,1,22,74.0,0.4583333333333333,0.13541666666666666,2.93346214,35.746,6.2,W6,1.0,0.25
53,11,2,15,150.5,,0.27450980392156865,2.536836068,75.2,4.0,W6,0.75,0.25
53,12,1,15,36.0,,0.921875,0.355392669,61.00899999999999,4.8,W6,1.0,0.2857142857142857
53,12,2,15,140.5,0.21428571428571427,0.37142857142857144,1.829977721,33.5,6.8,OV27,0.8,0.4
53,13,1,17,73.5,0.017391304347826087,,1.256637061,48.798,6.5,W6,1.0,
53,13,2,20,140.0,,,2.4484787740000002,80.4,6.1,W6,1.0,0.07142857142857142
53,14,1,23,104.5,0.24786324786324787,,1.841758693,62.413000000000004,6.4,W6,1.0,0.14285714285714285
53,14,2,29,105.0,0.23809523809523808,,0.620464549,56.3,6.6,W6,1.0,0.07142857142857142
53,15,1,19,61.0,0.21153846153846154,,0.612610567,76.21,6.0,W6,1.0,
53,15,2,19,99.5,0.24260355029585798,0.07100591715976332,0.824668072,51.8,6.8,W6,1.0,0.25
53,16,1,20,94.0,,,1.6748615830000002,23.555,6.1,W6,1.0,0.6666666666666666
53,16,2,15,116.5,,0.13725490196078433,1.3862277580000002,16.6,7.4,W6,,
54,1,1,10,54.5,,,1.592394776,23.182,4.0,W10,0.9130434782608695,0.4782608695652174
54,1,2,15,127.0,,,0.600829595,12.1132,4.213,W10,0.25,
54,2,1,11,65.0,,,5.792311455,22.563000000000002,4.3,W10,0.75,0.55
54,2,2,7,96.0,,,0.001963495,9.14766,6.94,OV27,1.0,
54,3,1,10,20.0,,0.8097560975609757,1.506000978,21.991,4.4,W10,0.9111111111111111,0.9111111111111111
54,3,2,10,14.5,,0.9508196721311475,0.21402100000000002,10.42625,4.279,W10,,0.5
54,4,1,9,43.0,0.013157894736842105,0.5394736842105263,1.545270886,24.17,5.0,W10,0.8461538461538461,0.38461538461538464
54,5,1,7,64.5,,,0.922842842,34.379,4.3,W10,0.9767441860465116,0.9302325581395349
54,5,2,9,112.0,,,0.9464047870000001,14.6933,3.62,W10,0.4,
54,6,1,12,26.5,0.9545454545454546,,3.080724296,16.541,4.9,W10,0.9565217391304348,0.8840579710144928
54,6,2,6,62.0,0.42105263157894735,0.05263157894736842,0.7657632090000001,12.26003,3.983,W10,1.0,0.5
54,7,1,13,109.5,0.13043478260869565,0.21739130434782608,1.5217089419999998,24.471999999999998,4.6,W10,0.84,0.44
54,7,2,13,116.5,0.5714285714285714,,0.180641578,71.41005,3.8789999999999996,W10,0.3333333333333333,
54,8,1,12,58.0,0.07407407407407407,,1.41568019,25.026999999999997,4.5,W10,0.8823529411764706,0.17647058823529413
54,8,2,5,66.0,,,,22.03821,3.457,W22,1.0,1.0
54,9,1,10,39.0,,,2.16377194,56.614,3.9,W10,0.9727891156462585,0.891156462585034
54,9,2,8,68.5,0.5294117647058824,0.11764705882352941,0.430005494,17.801479999999998,3.681,W10,1.0,
54,10,1,9,84.0,0.4358974358974359,0.7948717948717948,1.032798585,19.441,4.2,W10,0.918918918918919,0.8378378378378378
54,10,2,5,47.0,0.25,,1.806415776,19.56701,4.9030000000000005,W10,0.9130434782608695,0.043478260869565216
54,11,1,8,46.0,1.0,,0.653843971,15.323,4.8,W10,0.9896373056994818,0.9844559585492227
54,11,2,8,72.5,0.19230769230769232,,1.733766446,15.74145,4.521,W10,0.92,0.12
54,12,1,12,108.0,0.22727272727272727,,1.044579557,32.427,4.3,W10,0.8235294117647058,0.6470588235294118
54,12,2,9,67.5,,,1.246819584,16.2209,4.328,W10,0.6666666666666666,0.3333333333333333
54,13,1,10,47.5,0.2894736842105263,0.15789473684210525,1.458877089,23.97,4.2,W10,0.9411764705882353,0.8970588235294118
54,13,2,3,45.5,0.971830985915493,0.16901408450704225,2.187333885,16.088070000000002,4.294,W10,0.6666666666666666,0.3333333333333333
54,14,1,13,55.0,,0.5901639344262295,1.011200135,26.205,4.6,W10,0.9859154929577465,0.9154929577464789
54,14,2,7,77.0,0.6296296296296297,0.07407407407407407,0.846266521,14.060270000000001,4.413,W14,0.6,0.4
54,15,1,19,35.5,0.6,0.4,1.10741141,18.514,5.1,W10,0.989247311827957,0.967741935483871
54,15,2,14,79.5,,0.2962962962962963,1.309651437,14.657470000000002,4.083,W10,0.5,0.25
54,16,1,12,41.5,0.3392857142857143,,1.319468915,24.535,4.3,W10,0.9652173913043478,0.8695652173913043
54,16,2,13,64.5,1.0,,0.441786467,15.57276,4.055,W10,1.0,0.3333333333333333
55,1,1,58,87.5,,,0.11977322,13.304,7.1,MG1,0.5714285714285714,0.2857142857142857
55,1,2,11,29.0,0.13966480446927373,,0.361283155,13.42479,5.797999999999999,W21,0.9923664122137404,0.3816793893129771
55,2,1,47,161.5,0.1702127659574468,,0.027488936000000002,10.26,6.2,W24,0.9444444444444444,0.5555555555555556
55,2,2,19,73.0,0.4537037037037037,0.018518518518518517,0.653843971,10.67703,5.398,W8,1.0,0.6153846153846154
55,3,1,17,64.0,0.009966777408637873,,0.070685835,25.142,6.5,W21,0.9428571428571428,0.5714285714285714
55,3,2,16,79.5,0.30526315789473685,,0.913025365,11.800999999999998,5.631,W21,1.0,0.5
55,4,1,57,54.5,0.15196078431372548,0.00980392156862745,0.182605073,10.218,7.7,W10,0.8571428571428571,0.047619047619047616
55,4,2,10,11.5,0.027777777777777776,,0.070685835,10.561869999999999,6.832000000000001,MG1,1.0,0.9876543209876543
55,5,1,63,40.5,0.16049382716049382,,0.09424778,3.161,8.0,W24,0.7777777777777778,0.2222222222222222
55,5,2,8,27.0,0.08648648648648649,,0.09228428400000001,76.01305,7.085,W21,1.0,0.037037037037037035
55,6,1,22,110.5,,,,9.163,6.2,OV21,1.0,
55,6,2,6,23.0,0.18055555555555555,,2.214822821,9.321823,6.772,W8,1.0,
55,7,1,31,33.0,0.8723404255319149,0.5106382978723404,0.007853981999999999,9.656,7.4,CG4,0.7777777777777778,
55,8,1,20,38.0,0.4897119341563786,,1.4097897030000002,44.333,7.2,W21,1.0,0.4
55,8,2,7,25.0,0.550561797752809,0.02247191011235955,0.333794219,71.4301,6.952000000000001,W10,0.96,0.4
55,9,1,46,102.5,0.8369565217391305,,0.056941367,9.657,6.1,CG4,0.92,0.8
55,9,2,9,31.5,0.2727272727272727,,0.34557519200000003,29.748279999999998,7.082999999999999,W21,1.0,1.0
55,10,1,29,105.0,,,,9.251,6.2,MG10,1.0,0.5
55,10,2,18,66.5,0.1746031746031746,,0.031415927,60.237359999999995,7.256,W8,1.0,
55,11,1,40,75.0,0.06378600823045268,,0.877682448,24.833000000000002,6.5,W8,1.0,0.125
55,11,2,12,46.5,0.39080459770114945,,0.39269908200000003,31.50713,6.539,W21,1.0,0.9523809523809523
55,12,1,31,117.0,0.2606060606060606,,0.04712389,14.057,6.8,CG4,0.9333333333333333,0.6666666666666666
55,12,2,12,13.5,0.171875,,0.26899887100000003,42.3941,7.317,W21,1.0,0.8333333333333334
55,13,1,25,31.0,0.15294117647058825,,0.39662607299999997,10.764000000000001,6.2,W8,0.9285714285714286,
55,13,2,11,8.5,0.14857142857142858,,0.37699111799999996,15.138029999999999,6.417000000000001,W21,1.0,0.4
55,14,1,21,62.0,0.8306451612903226,,0.009817477,60.018,6.6,W21,0.9285714285714286,0.7142857142857143
55,14,2,12,38.5,0.34782608695652173,,2.5800329669999997,23.69104,7.267,W21,1.0,0.2857142857142857
55,15,1,38,53.5,0.22646310432569974,0.005089058524173028,0.484983366,34.346,6.7,W8,1.0,0.5
55,15,2,6,88.0,0.3157894736842105,,0.09228428400000001,13.15446,5.4670000000000005,W21,,
55,16,1,26,124.0,,,,10.808,6.4,OV27,,
55,16,2,9,35.0,0.07079646017699115,,5.022621255,12.41737,5.848,W10,1.0,
56,1,1,5,92.0,0.41346153846153844,,2.6566092880000003,18.750999999999998,4.5,W16,0.75,0.25
56,1,2,5,101.5,0.3018867924528302,,2.1029035819999997,9.256636,4.928,W10,0.6666666666666666,
56,2,1,14,59.0,0.19078947368421054,,2.020436775,16.049,4.6,W10,0.9375,
56,2,2,12,73.5,0.05759162303664921,,2.352267499,12.508410000000001,4.819,W10,0.875,0.625
56,3,1,15,58.0,0.34408602150537637,,3.779728661,14.76,4.5,W14,0.8095238095238095,
56,3,2,10,79.5,0.07575757575757576,,1.663080611,18.26829,4.69,W16,0.9130434782608695,0.43478260869565216
56,4,1,15,83.0,0.2692307692307692,,0.9758572179999999,11.267000000000001,4.9,W10,0.8571428571428571,0.2857142857142857
56,4,2,10,78.5,0.6235294117647059,,2.036144739,10.81564,4.792,OV27,0.9259259259259259,0.7407407407407407
56,5,1,8,4.5,,,3.9485892660000004,9.418,4.7,W15,0.5,
56,5,2,11,85.0,,,2.7292586180000002,9.596328999999999,4.9430000000000005,W8,0.6666666666666666,0.1111111111111111
56,6,1,9,94.5,0.415929203539823,,1.058324025,8.309,5.2,W16,0.6666666666666666,
56,6,2,12,105.5,0.8382352941176471,,1.140790832,6.849315,6.138999999999999,W8,0.9230769230769231,
56,7,1,14,96.5,0.2988505747126437,,0.644026494,9.232000000000001,5.0,W21,0.6666666666666666,
56,7,2,10,99.5,0.3402061855670103,,1.8869190880000002,7.898629,5.7410000000000005,OV27,0.8571428571428571,
56,8,1,21,91.0,0.59375,,1.378373777,18.096,4.8,OV27,0.8888888888888888,
56,8,2,8,78.0,0.5609756097560976,,1.3665928040000002,9.213167,6.047999999999999,OV27,0.75,
56,9,1,28,89.0,0.25,0.075,0.661697953,8.088,4.7,W10,1.0,
56,9,2,4,98.0,0.14925373134328357,,1.070104998,15.888320000000002,4.388999999999999,W16,1.0,0.4
56,10,1,7,73.0,0.3898305084745763,0.11864406779661017,1.806415776,28.054000000000002,4.0,W10,1.0,0.2857142857142857
56,10,2,14,97.5,0.24615384615384617,0.12307692307692308,0.9797842090000001,16.531660000000002,4.349,W10,1.0,0.43478260869565216
56,11,1,6,93.0,0.025,,1.425497667,20.302,4.2,W16,0.8333333333333334,0.3333333333333333
56,11,2,9,20.0,0.1652892561983471,,2.42884382,12.68365,4.209,W14,0.6,
56,12,1,5,96.5,,,0.647953485,19.744,4.5,U16,1.0,0.4
56,12,2,17,76.5,0.14606741573033707,0.6853932584269663,0.8600109890000001,13.04162,4.277,W10,0.9615384615384616,0.07692307692307693
56,13,1,26,87.5,0.896551724137931,,0.502654825,18.51,4.1,W10,1.0,
56,13,2,20,91.5,0.9090909090909091,0.09090909090909091,2.452405765,10.83969,4.815,W10,0.8,
56,14,1,28,54.5,0.6747967479674797,0.3252032520325203,1.166316273,7.805,4.5,W10,0.7777777777777778,
56,14,2,27,95.0,0.9130434782608695,0.08695652173913043,1.070104998,7.683284,4.343999999999999,W10,0.6666666666666666,
56,15,1,19,108.0,,0.6567164179104478,2.238384766,31.201,4.1,W6,1.0,
56,15,2,16,78.5,,0.039473684210526314,2.827433388,16.61802,4.119,W10,0.75,
56,16,1,24,90.5,0.18857142857142858,,0.64991698,7.517,4.9,W8,0.8,
56,16,2,11,87.5,,0.07017543859649122,0.606720081,12.589039999999999,4.494,OV27,0.8333333333333334,0.3333333333333333
57,1,1,27,59.5,0.15419501133786848,,0.6459899889999999,7.744,4.7,W8,0.9,0.2
57,1,2,11,58.0,0.14782608695652175,0.02608695652173913,1.99687483,6.210756,4.471,W8,1.0,0.6451612903225806
57,2,1,34,118.5,,,1.22718463,12.859000000000002,6.0,MG9,1.0,1.0
57,2,2,14,73.5,0.07473309608540925,0.07473309608540925,0.486946861,8.624258,6.1770000000000005,W8,1.0,0.5
57,3,1,19,43.5,0.6363636363636364,,0.909098374,12.53,4.2,W10,1.0,0.2857142857142857
57,3,2,16,92.5,0.13970588235294118,,1.812306262,11.71894,6.683,W8,1.0,0.9090909090909091
57,4,1,24,56.5,0.06451612903225806,,0.750055246,8.183,4.8,W10,1.0,0.1111111111111111
57,4,2,12,62.0,0.1111111111111111,0.020202020202020204,5.464407722000001,9.490909,4.421,W10,0.9811320754716981,0.37735849056603776
57,5,1,47,85.0,,,0.001963495,14.157,5.4,OV27,0.6,0.4
57,5,2,10,67.0,0.375609756097561,,2.6840982230000003,13.929820000000001,6.042000000000001,W6,,
57,6,1,40,71.5,0.14285714285714285,,0.9915651809999999,8.402999999999999,5.0,W8,0.9230769230769231,0.7692307692307693
57,6,2,16,36.5,0.1553398058252427,0.11650485436893204,3.2594023780000003,8.655044,5.7410000000000005,W8,1.0,1.0
57,7,1,8,94.0,,,,7.694,6.3,MG7,1.0,
57,7,2,13,98.0,,,,9.281011,6.417000000000001,MG7,,
57,8,1,33,53.0,0.6119402985074627,,1.837831702,7.651,6.8,W10,0.9473684210526315,0.5263157894736842
57,8,2,11,38.0,0.5555555555555556,,1.10348442,2.6663810000000003,6.757000000000001,W21,1.0,0.803921568627451
57,9,1,31,117.0,0.2953020134228188,,0.545851724,8.866,4.2,W10,1.0,0.2222222222222222
57,9,2,16,94.0,0.5576923076923077,,0.6577709620000001,8.499508,5.857,W6,1.0,0.625
57,10,1,19,142.5,0.08904109589041095,,0.877682448,11.077,4.9,W8,1.0,0.6666666666666666
57,10,2,19,128.5,0.08408408408408409,,1.392118245,8.083286,5.7,W8,1.0,
57,11,1,6,99.0,,,,6.721,4.8,OV28,,
57,11,2,7,111.0,,,,7.067977000000001,6.122999999999999,OV20,,
57,12,1,10,102.0,,,,7.632999999999999,4.5,OV27,1.0,1.0
57,13,1,36,141.5,0.14473684210526316,,1.41568019,6.795,6.8,W8,0.9130434782608695,0.43478260869565216
57,13,2,13,82.0,0.07142857142857142,,1.690569547,3.3262089999999995,6.642,W6,,
57,14,1,18,73.0,0.21568627450980393,0.1323529411764706,1.3626658130000002,9.639,4.9,W10,0.9,0.3
57,14,2,10,81.0,0.2543859649122807,0.11403508771929824,1.34695785,6.265377,5.202999999999999,W10,1.0,0.5
57,15,1,23,93.0,0.702247191011236,,0.41822452200000004,8.546,5.0,W21,1.0,0.9090909090909091
57,15,2,15,98.0,0.44,,2.083268628,8.120505999999999,5.694,OV27,1.0,1.0
57,16,1,26,56.5,0.3761904761904762,,1.083849465,6.644,5.4,W8,0.8,0.2
57,16,2,17,103.0,0.27860696517412936,,2.269800692,7.774208,4.676,W8,1.0,0.45454545454545453
58,1,1,53,58.0,,,1.388191254,5.376,4.8,W6,0.8823529411764706,0.5882352941176471
58,1,2,21,63.5,,,2.293362637,8.500345,5.3020000000000005,W6,1.0,0.3333333333333333
58,2,1,34,45.0,,,2.513274123,8.814,5.8,W10,0.7272727272727273,0.18181818181818182
58,2,2,17,65.0,0.04878048780487805,,2.4249168290000003,12.74995,6.267,W10,1.0,0.3333333333333333
58,3,1,23,102.0,,,0.783434668,21.401,3.9,W10,0.9166666666666666,0.8333333333333334
58,3,2,9,95.5,,,3.1514101310000004,11.92152,4.268,W10,1.0,1.0
58,4,1,35,53.5,0.10112359550561797,,1.166316273,10.232999999999999,6.5,W10,0.8,0.1
58,4,2,14,57.5,0.125,,0.023561945,15.271339999999999,4.883,W4,1.0,0.5
58,5,1,39,44.5,0.08465608465608465,,2.468113728,18.774,4.3,W10,0.7777777777777778,0.2222222222222222
58,5,2,10,78.0,0.08333333333333333,,2.206968839,8.955403,5.353,W10,1.0,0.5714285714285714
58,6,1,29,112.5,,,1.398008731,33.098,4.7,W10,0.75,0.5
58,6,2,12,53.5,0.06451612903225806,,1.317505419,10.25382,4.4719999999999995,W16,1.0,0.8
58,7,1,32,65.5,0.5795454545454546,,1.843722189,40.482,5.5,W10,0.8235294117647058,0.5882352941176471
58,7,2,16,90.0,0.47058823529411764,,2.454369261,31.87524,4.118,W7,1.0,0.2
58,8,1,42,83.5,0.19642857142857142,,1.272345025,14.368,6.1,OV27,1.0,0.3333333333333333
58,8,2,11,61.0,,,2.542726554,16.90868,4.562,W10,0.7,0.3
58,9,1,25,98.0,,,1.8339047119999998,13.864,4.1,W10,0.75,0.25
58,9,2,13,97.5,,,3.375248607,19.82657,4.651,W16,0.6,0.6
58,10,1,13,100.5,0.05555555555555555,,1.0033461540000002,11.797,3.7,W10,0.8,0.2
58,10,2,6,29.5,0.1323529411764706,,3.8818304230000003,50.28635,3.7030000000000003,W16,1.0,1.0
58,11,1,13,101.5,,,1.256637061,11.729000000000001,3.9,W10,0.6666666666666666,0.2222222222222222
58,11,2,9,103.0,,,1.4058627119999998,12.57123,4.198,W10,,
58,12,1,20,77.5,,,1.6277376940000001,11.436,3.9,W10,0.625,0.25
58,12,2,12,77.5,,,3.765984193,18.45561,4.244,OV27,1.0,0.3333333333333333
58,13,1,20,135.5,0.3157894736842105,,1.272345025,12.661,4.2,W10,0.6666666666666666,0.6666666666666666
58,13,2,14,26.0,0.0990990990990991,,2.464186738,55.35629,5.681,W7,1.0,0.9868421052631579
58,14,1,36,75.5,0.05660377358490566,,1.307687942,39.109,5.6,W10,0.625,0.25
58,14,2,9,55.0,0.4626865671641791,,1.784817326,15.4026,4.196000000000001,W10,0.8,0.4
58,15,1,24,93.5,0.04132231404958678,,1.219330649,43.42100000000001,4.7,W4,0.6666666666666666,0.6666666666666666
58,15,2,24,66.0,0.22448979591836735,0.22448979591836735,0.5713771639999999,16.64604,5.135,W6,0.9661016949152542,0.847457627118644
58,16,1,38,64.5,0.049586776859504134,,0.640099503,4.63,5.5,W6,0.75,
58,16,2,14,30.5,,,,9.669903,6.481,OV27,0.23076923076923078,0.15384615384615385
59,1,1,39,71.5,0.2608695652173913,,3.357577149,9.839,4.4,W10,0.8,0.2
59,2,1,30,76.5,0.16666666666666666,,1.517781951,7.166,5.0,W14,0.4,
59,2,2,24,105.5,,,,6.057446,5.617000000000001,MG10,,
59,3,1,54,92.5,0.04225352112676056,,3.114103718,4.855,4.7,W6,0.4,0.2
59,3,2,22,79.5,,,0.6577709620000001,4.210273,5.38,W10,0.7857142857142857,0.7142857142857143
59,4,1,38,86.0,,,4.728096944,5.989,4.6,MG10,0.3333333333333333,0.16666666666666666
59,4,2,19,27.5,,,0.070685835,23.10984,4.9,W4,,
59,5,1,39,62.5,,,1.502073987,16.41,4.3,W1,0.2,
59,5,2,31,90.0,0.10909090909090909,0.10909090909090909,1.105447915,59.06256,4.762,W4,0.3333333333333333,0.3333333333333333
59,6,1,17,68.5,,,2.542726554,28.362,4.2,W4,0.5,
59,6,2,17,73.0,0.2682926829268293,,0.948368282,17.33269,4.812,W6,0.8461538461538461,
59,7,1,31,41.5,,,2.326742059,14.148,5.5,W4,0.2857142857142857,
