Unnamed: 0,Site,Plot,Yr,Amalgams_x,species_x,cover_x,Amalgams_y,species_y,cover_y,alpha_x,percentamtree_x,percentinvtree_x,herbcover_x,percentamshrub_x,percentinvshrub_x,percentinvherb_x,lba_x,som_x,pH_x,shortcodes_x,alpha_y,percentamtree_y,percentinvtree_y,herbcover_y,percentamshrub_y,percentinvshrub_y,percentinvherb_y,lba_y,som_y,pH_y,shortcodes_y
1034,77,2,1,9101619.0,Pteridium aquilinum,5.0,9201023.0,Ilex aquifolium,0.5,27.0,0.024590163934426233,,91.5,0.5,0.14285714285714285,0.0546448087431694,0.899280897,6.121,5.0,W10,27.0,0.02459016393442623,,91.5,0.5,0.14285714285714285,0.0546448087431694,0.899280897,6.121,5.0,W10
1035,77,2,1,9101619.0,Pteridium aquilinum,5.0,9201728.0,Rubus fruticosus agg.,0.5,27.0,0.024590163934426233,,91.5,0.5,0.14285714285714285,0.0546448087431694,0.899280897,6.121,5.0,W10,27.0,0.02459016393442623,,91.5,0.5,0.14285714285714285,0.0546448087431694,0.899280897,6.121,5.0,W10
1036,77,2,2,9101619.0,Pteridium aquilinum,25.0,9201728.0,Rubus fruticosus agg.,1.0,16.0,,,36.0,0.2578125,0.015625,0.6944444444444444,0.039269908,8.467209,4.735,W16,16.0,,,36.0,0.2578125,0.015625,0.6944444444444444,0.039269908,8.467209,4.735,W16
1037,77,3,1,9101619.0,Pteridium aquilinum,30.0,,,,25.0,,,52.5,1.0,,0.5714285714285714,0.909098374,11.331,5.3,W10,25.0,,,52.5,1.0,,0.5714285714285714,0.909098374,11.331,5.3,W10
1038,77,3,2,9101619.0,Pteridium aquilinum,45.0,9201023.0,Ilex aquifolium,0.5,20.0,0.16216216216216214,,106.5,0.7142857142857143,0.2857142857142857,0.4225352112676056,1.1545353,3.308675,5.3039999999999985,W16,20.0,0.16216216216216217,,106.5,0.7142857142857143,0.2857142857142857,0.4225352112676056,1.1545353,3.308675,5.303999999999999,W16
1039,77,3,2,9101619.0,Pteridium aquilinum,45.0,9201728.0,Rubus fruticosus agg.,0.5,20.0,0.16216216216216214,,106.5,0.7142857142857143,0.2857142857142857,0.4225352112676056,1.1545353,3.308675,5.3039999999999985,W16,20.0,0.16216216216216217,,106.5,0.7142857142857143,0.2857142857142857,0.4225352112676056,1.1545353,3.308675,5.303999999999999,W16
1040,77,4,1,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,0.5,21.0,,,18.0,0.6666666666666666,0.1111111111111111,0.05555555555555555,0.561559687,7.728,4.8,W10,21.0,,,18.0,0.6666666666666666,0.1111111111111111,0.05555555555555555,0.561559687,7.728,4.8,W10
1041,77,4,2,9101619.0,Pteridium aquilinum,1.0,9201023.0,Ilex aquifolium,0.5,29.0,,,44.0,0.8571428571428571,0.2857142857142857,0.022727272727272728,2.601631416,7.587283,4.663,W10,29.0,,,44.0,0.8571428571428571,0.2857142857142857,0.022727272727272728,2.601631416,7.587283,4.663,W10
1042,77,4,2,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,0.5,29.0,,,44.0,0.8571428571428571,0.2857142857142857,0.022727272727272728,2.601631416,7.587283,4.663,W10,29.0,,,44.0,0.8571428571428571,0.2857142857142857,0.022727272727272728,2.601631416,7.587283,4.663,W10
1043,77,5,1,9101619.0,Pteridium aquilinum,50.0,,,,32.0,,,93.0,0.8,,0.5376344086021505,0.34557519200000003,23.065,5.2,W10,32.0,,,93.0,0.8,,0.5376344086021505,0.34557519200000003,23.065,5.2,W10
1044,77,6,1,9101619.0,Pteridium aquilinum,5.0,,,,26.0,0.1452513966480447,,100.0,0.4444444444444444,,0.05,0.369137137,10.848,4.2,W10,26.0,0.1452513966480447,,100.0,0.4444444444444444,,0.05,0.369137137,10.847999999999999,4.2,W10
1045,77,6,2,9101619.0,Pteridium aquilinum,5.0,9201023.0,Ilex aquifolium,0.5,23.0,0.11363636363636365,,88.5,0.14285714285714285,0.07142857142857142,0.05649717514124294,1.097593933,53.77546,3.878,W10,23.0,0.11363636363636363,,88.5,0.14285714285714285,0.07142857142857142,0.05649717514124294,1.097593933,53.775459999999995,3.878,W10
1046,77,7,1,9101619.0,Pteridium aquilinum,5.0,9202138.0,Vaccinium vitis-idaea,0.5,40.0,,,53.0,0.10714285714285714,0.03571428571428571,0.09433962264150944,0.11977322,17.605,5.7,W4,40.0,,,53.0,0.10714285714285714,0.03571428571428571,0.09433962264150944,0.11977322,17.605,5.7,W4
1047,77,7,2,9101619.0,Pteridium aquilinum,5.0,9201023.0,Ilex aquifolium,0.5,11.0,,,34.0,0.2857142857142857,0.14285714285714285,0.14705882352941174,0.536034247,14.68004,3.823,W16,11.0,,,34.0,0.2857142857142857,0.14285714285714285,0.14705882352941177,0.536034247,14.68004,3.823,W16
1048,77,8,1,9101619.0,Pteridium aquilinum,50.0,9202138.0,Vaccinium vitis-idaea,1.0,15.0,,,64.0,0.02531645569620253,0.02531645569620253,0.78125,0.074612826,90.687,3.9,W16,15.0,,,64.0,0.02531645569620253,0.02531645569620253,0.78125,0.074612826,90.68700000000001,3.9,W16
1049,77,8,2,9101619.0,Pteridium aquilinum,1.0,9201023.0,Ilex aquifolium,0.5,17.0,,,104.5,0.05555555555555555,0.05555555555555555,0.009569377990430622,0.8266315670000001,6.420317,4.6,W16,17.0,,,104.5,0.05555555555555555,0.05555555555555555,0.009569377990430622,0.8266315670000001,6.420317,4.6,W16
1050,77,8,2,9101619.0,Pteridium aquilinum,1.0,9202138.0,Vaccinium vitis-idaea,0.5,17.0,,,104.5,0.05555555555555555,0.05555555555555555,0.009569377990430622,0.8266315670000001,6.420317,4.6,W16,17.0,,,104.5,0.05555555555555555,0.05555555555555555,0.009569377990430622,0.8266315670000001,6.420317,4.6,W16
1051,77,11,1,9101619.0,Pteridium aquilinum,25.0,9201023.0,Ilex aquifolium,0.5,17.0,,,50.0,0.03896103896103896,0.025974025974025976,0.5,0.11977322,7.436,4.3,W16,17.0,,,50.0,0.03896103896103896,0.025974025974025976,0.5,0.11977322,7.436,4.3,W16
1052,77,11,1,9101619.0,Pteridium aquilinum,25.0,9202138.0,Vaccinium vitis-idaea,0.5,17.0,,,50.0,0.03896103896103896,0.025974025974025976,0.5,0.11977322,7.436,4.3,W16,17.0,,,50.0,0.03896103896103896,0.025974025974025976,0.5,0.11977322,7.436,4.3,W16
1053,77,11,2,9101619.0,Pteridium aquilinum,10.0,9201023.0,Ilex aquifolium,0.5,16.0,,,44.0,0.013888888888888888,0.0763888888888889,0.2272727272727273,1.050470044,5.899352,4.787,H12,16.0,,,44.0,0.013888888888888888,0.0763888888888889,0.22727272727272727,1.050470044,5.8993519999999995,4.787,H12
1054,77,11,2,9101619.0,Pteridium aquilinum,10.0,9202138.0,Vaccinium vitis-idaea,5.0,16.0,,,44.0,0.013888888888888888,0.0763888888888889,0.2272727272727273,1.050470044,5.899352,4.787,H12,16.0,,,44.0,0.013888888888888888,0.0763888888888889,0.22727272727272727,1.050470044,5.8993519999999995,4.787,H12
1055,77,12,1,9101619.0,Pteridium aquilinum,0.5,9201023.0,Ilex aquifolium,0.5,25.0,,,91.0,0.14285714285714285,0.03571428571428571,0.005494505494505495,0.561559687,14.685,4.4,W16,25.0,,,91.0,0.14285714285714285,0.03571428571428571,0.005494505494505495,0.561559687,14.685,4.4,W16
1056,77,12,2,9101619.0,Pteridium aquilinum,1.0,9201023.0,Ilex aquifolium,0.5,30.0,,,74.0,0.08641975308641975,0.012345679012345678,0.013513513513513514,0.23954644,7.983272,5.315,W10,30.0,,,74.0,0.08641975308641975,0.012345679012345678,0.013513513513513514,0.23954644,7.983272,5.315,W10
1057,77,13,1,9101619.0,Pteridium aquilinum,30.0,9201728.0,Rubus fruticosus agg.,0.5,40.0,0.11956521739130435,,94.5,0.3333333333333333,0.08333333333333333,0.31746031746031744,0.31219577,19.362,4.8,W10,40.0,0.11956521739130435,,94.5,0.3333333333333333,0.08333333333333333,0.31746031746031744,0.31219577,19.362000000000002,4.8,W10
1058,77,14,1,9101619.0,Pteridium aquilinum,5.0,9201023.0,Ilex aquifolium,0.5,27.0,0.42105263157894735,,60.5,0.13333333333333333,0.06666666666666668,0.08264462809917356,0.088357293,36.119,4.0,W4,27.0,0.42105263157894735,,60.5,0.13333333333333333,0.06666666666666667,0.08264462809917356,0.088357293,36.119,4.0,W4
1059,77,14,2,9101619.0,Pteridium aquilinum,0.5,,,,16.0,,,14.5,0.08,,0.03448275862068965,0.200276532,74.83952,4.7,W10,16.0,,,14.5,0.08,,0.034482758620689655,0.20027653199999998,74.83952,4.7,W10
1060,77,15,1,9101619.0,Pteridium aquilinum,30.0,9201023.0,Ilex aquifolium,0.5,22.0,0.5897435897435898,,68.0,0.375,0.125,0.4411764705882353,0.233655954,18.297,4.0,W16,22.0,0.5897435897435898,,68.0,0.375,0.125,0.4411764705882353,0.23365595399999997,18.297,4.0,W16
1061,77,15,2,9101619.0,Pteridium aquilinum,0.5,,,,17.0,,,15.5,0.013927576601671307,,0.03225806451612903,0.074612826,83.28445,4.88,W4,17.0,,,15.5,0.013927576601671309,,0.03225806451612903,0.074612826,83.28445,4.88,W4
1062,78,1,1,9101619.0,Pteridium aquilinum,0.5,,,,11.0,0.5148514851485149,,22.0,0.015873015873015872,,0.022727272727272728,0.308268779,30.93,3.6,W16,11.0,0.5148514851485149,,22.0,0.015873015873015872,,0.022727272727272728,0.308268779,30.93,3.6,W16
1063,78,2,1,9101619.0,Pteridium aquilinum,0.5,9201023.0,Ilex aquifolium,0.5,4.0,0.3908045977011495,,31.5,0.010810810810810813,0.005405405405405407,0.015873015873015872,0.310232275,37.026,4.0,W16,4.0,0.39080459770114945,,31.5,0.010810810810810811,0.005405405405405406,0.015873015873015872,0.310232275,37.025999999999996,4.0,W16
1064,78,3,1,9101619.0,Pteridium aquilinum,40.0,,,,13.0,,,70.5,0.14285714285714285,,0.5673758865248227,0.058904862,13.858,4.4,W16,13.0,,,70.5,0.14285714285714285,,0.5673758865248227,0.058904862,13.857999999999999,4.4,W16
1065,78,4,1,9101619.0,Pteridium aquilinum,25.0,,,,9.0,,,55.0,,,0.4545454545454545,0.007853981999999999,16.26,4.5,W16,9.0,,,55.0,,,0.45454545454545453,0.007853981999999999,16.26,4.5,W16
1066,78,5,1,9101619.0,Pteridium aquilinum,5.0,,,,6.0,,,18.0,0.010362694300518135,,0.2777777777777778,0.306305284,24.404,4.0,W16,6.0,,,18.0,0.010362694300518135,,0.2777777777777778,0.306305284,24.404,4.0,W16
1067,78,5,2,9101619.0,Pteridium aquilinum,0.5,9201023.0,Ilex aquifolium,1.0,2.0,0.045454545454545456,,1.5,0.015873015873015872,0.015873015873015872,0.3333333333333333,0.828595062,24.3383,4.7189999999999985,W16,2.0,0.045454545454545456,,1.5,0.015873015873015872,0.015873015873015872,0.3333333333333333,0.828595062,24.3383,4.718999999999999,W16
1068,78,6,1,9101619.0,Pteridium aquilinum,5.0,,,,10.0,0.02083333333333333,,38.5,0.016129032258064516,,0.12987012987012986,0.561559687,16.623,4.3,W16,10.0,0.020833333333333332,,38.5,0.016129032258064516,,0.12987012987012986,0.561559687,16.623,4.3,W16
1069,78,7,1,9101619.0,Pteridium aquilinum,0.5,,,,8.0,0.020270270270270268,,72.0,0.3333333333333333,,0.006944444444444444,0.608683577,17.465,4.3,W16,8.0,0.02027027027027027,,72.0,0.3333333333333333,,0.006944444444444444,0.608683577,17.465,4.3,W16
1070,78,8,1,9101619.0,Pteridium aquilinum,70.0,9201728.0,Rubus fruticosus agg.,0.5,5.0,,,72.5,0.5,0.5,0.9655172413793104,0.021598449,14.004,4.3,W10,5.0,,,72.5,0.5,0.5,0.9655172413793104,0.021598449,14.004000000000001,4.3,W10
1071,78,8,2,9101619.0,Pteridium aquilinum,20.0,9201728.0,Rubus fruticosus agg.,25.0,5.0,,,23.0,1.0,1.0,0.8695652173913043,1.333213382,27.10795,4.107,W16,5.0,,,23.0,1.0,1.0,0.8695652173913043,1.333213382,27.10795,4.107,W16
1072,78,9,1,9101619.0,Pteridium aquilinum,0.5,9201728.0,Rubus fruticosus agg.,0.5,12.0,,,85.0,0.5,0.25,0.005882352941176471,1.900663555,17.168,4.5,W16,12.0,,,85.0,0.5,0.25,0.0058823529411764705,1.900663555,17.168,4.5,W16
1073,78,9,2,9101619.0,Pteridium aquilinum,5.0,9201728.0,Rubus fruticosus agg.,70.0,5.0,,,9.0,1.0,1.0,0.5555555555555556,4.30201844,27.96465,3.983,W16,5.0,,,9.0,1.0,1.0,0.5555555555555556,4.30201844,27.96465,3.983,W16
1074,78,10,1,9101619.0,Pteridium aquilinum,5.0,9201728.0,Rubus fruticosus agg.,0.5,16.0,,,102.0,0.5,0.5,0.04901960784313725,0.541924733,14.109000000000002,4.3,W16,16.0,,,102.0,0.5,0.5,0.049019607843137254,0.541924733,14.109000000000002,4.3,W16
1075,78,10,2,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,75.0,2.0,,,2.0,0.986842105263158,0.986842105263158,0.5,1.900663555,14.01664,4.6389999999999985,W16,2.0,,,2.0,0.9868421052631579,0.9868421052631579,0.5,1.900663555,14.016639999999999,4.638999999999999,W16
1076,78,13,1,9101619.0,Pteridium aquilinum,90.0,,,,9.0,,,128.0,,,0.703125,0.070685835,18.022,4.0,W10,9.0,,,128.0,,,0.703125,0.070685835,18.022000000000002,4.0,W10
1077,78,13,2,9101619.0,Pteridium aquilinum,0.5,,,,1.0,,,0.5,,,1.0,0.752018741,18.07886,4.654,W15,1.0,,,0.5,,,1.0,0.752018741,18.07886,4.654,W15
1078,78,14,1,9101619.0,Pteridium aquilinum,55.0,,,,15.0,,,149.0,,,0.3691275167785235,0.559596191,21.85,4.3,W16,15.0,,,149.0,,,0.3691275167785235,0.559596191,21.85,4.3,W16
1079,78,15,1,9101619.0,Pteridium aquilinum,5.0,,,,16.0,,,72.5,0.5,,0.06896551724137931,0.559596191,15.365,4.4,W16,16.0,,,72.5,0.5,,0.06896551724137931,0.559596191,15.365,4.4,W16
1080,78,15,2,9101619.0,Pteridium aquilinum,0.5,,,,5.0,,,27.5,,,0.01818181818181818,1.333213382,16.13466,4.098,W16,5.0,,,27.5,,,0.01818181818181818,1.333213382,16.13466,4.098,W16
1081,78,16,1,9101619.0,Pteridium aquilinum,20.0,,,,10.0,,,93.0,0.5,,0.21505376344086025,0.653843971,12.925999999999998,4.3,W16,10.0,,,93.0,0.5,,0.21505376344086022,0.653843971,12.925999999999998,4.3,W16
1082,79,1,1,9101619.0,Pteridium aquilinum,5.0,9201728.0,Rubus fruticosus agg.,1.0,10.0,0.038461538461538464,,29.5,0.6,0.4,0.1694915254237288,6.817256058,12.403,4.9,W10,10.0,0.038461538461538464,,29.5,0.6,0.4,0.1694915254237288,6.817256058,12.402999999999999,4.9,W10
1083,79,1,2,9101619.0,Pteridium aquilinum,10.0,9201023.0,Ilex aquifolium,0.5,2.0,,,10.5,0.7142857142857143,0.42857142857142855,0.9523809523809524,8.961393044,18.9,4.7,W15,2.0,,,10.5,0.7142857142857143,0.42857142857142855,0.9523809523809523,8.961393044,18.9,4.7,W15
1084,79,1,2,9101619.0,Pteridium aquilinum,10.0,9201728.0,Rubus fruticosus agg.,1.0,2.0,,,10.5,0.7142857142857143,0.42857142857142855,0.9523809523809524,8.961393044,18.9,4.7,W15,2.0,,,10.5,0.7142857142857143,0.42857142857142855,0.9523809523809523,8.961393044,18.9,4.7,W15
1085,79,2,1,9101619.0,Pteridium aquilinum,40.0,,,,15.0,,,58.5,0.018867924528301886,,0.6837606837606838,0.5635231820000001,8.347999999999999,4.6,W16,15.0,,,58.5,0.018867924528301886,,0.6837606837606838,0.5635231820000001,8.347999999999999,4.6,W16
1086,79,3,1,9101619.0,Pteridium aquilinum,30.0,9201728.0,Rubus fruticosus agg.,10.0,13.0,0.1232876712328767,,56.5,0.8461538461538461,0.7692307692307693,0.5309734513274337,0.349502183,10.162,5.0,W10,13.0,0.1232876712328767,,56.5,0.8461538461538461,0.7692307692307693,0.5309734513274337,0.34950218299999997,10.162,5.0,W10
1087,79,4,1,9101619.0,Pteridium aquilinum,1.0,9201687.0,Rhododendron ponticum,0.5,10.0,,,44.0,0.7393939393939394,0.7333333333333333,0.022727272727272728,0.325940238,10.582,5.1,W10,10.0,,,44.0,0.7393939393939394,0.7333333333333333,0.022727272727272728,0.325940238,10.582,5.1,W10
1088,79,4,1,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,60.0,10.0,,,44.0,0.7393939393939394,0.7333333333333333,0.022727272727272728,0.325940238,10.582,5.1,W10,10.0,,,44.0,0.7393939393939394,0.7333333333333333,0.022727272727272728,0.325940238,10.582,5.1,W10
1089,79,4,2,9101619.0,Pteridium aquilinum,40.0,9201687.0,Rhododendron ponticum,15.0,7.0,0.08547008547008547,0.2393162393162393,58.0,0.3111111111111111,0.6888888888888889,0.6896551724137931,1.861393647,18.1,4.3,W10,7.0,0.08547008547008547,0.23931623931623933,58.0,0.3111111111111111,0.6888888888888889,0.6896551724137931,1.8613936469999999,18.1,4.3,W10
1090,79,4,2,9101619.0,Pteridium aquilinum,40.0,9201728.0,Rubus fruticosus agg.,0.5,7.0,0.08547008547008547,0.2393162393162393,58.0,0.3111111111111111,0.6888888888888889,0.6896551724137931,1.861393647,18.1,4.3,W10,7.0,0.08547008547008547,0.23931623931623933,58.0,0.3111111111111111,0.6888888888888889,0.6896551724137931,1.8613936469999999,18.1,4.3,W10
1091,79,5,1,9101619.0,Pteridium aquilinum,1.0,9201687.0,Rhododendron ponticum,0.5,13.0,,,9.0,0.75,0.55,0.1111111111111111,1.507964474,8.585,4.6,W10,13.0,,,9.0,0.75,0.55,0.1111111111111111,1.507964474,8.585,4.6,W10
1092,79,5,1,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,5.0,13.0,,,9.0,0.75,0.55,0.1111111111111111,1.507964474,8.585,4.6,W10,13.0,,,9.0,0.75,0.55,0.1111111111111111,1.507964474,8.585,4.6,W10
1093,79,5,2,9101619.0,Pteridium aquilinum,65.0,9201728.0,Rubus fruticosus agg.,1.0,14.0,0.02631578947368421,0.017543859649122806,97.5,0.8571428571428571,0.2857142857142857,0.6666666666666666,0.02552544,5.9,4.7,W10,14.0,0.02631578947368421,0.017543859649122806,97.5,0.8571428571428571,0.2857142857142857,0.6666666666666666,0.02552544,5.9,4.7,W10
1094,79,6,1,9101619.0,Pteridium aquilinum,70.0,9201728.0,Rubus fruticosus agg.,50.0,6.0,,,81.5,0.9823008849557522,0.8849557522123894,0.8588957055214724,1.936006473,12.634,4.4,W16,6.0,,,81.5,0.9823008849557522,0.8849557522123894,0.8588957055214724,1.9360064730000002,12.634,4.4,W16
1095,79,6,2,9101619.0,Pteridium aquilinum,55.0,9201023.0,Ilex aquifolium,0.5,10.0,0.02564102564102564,,70.0,0.7777777777777778,0.4444444444444444,0.7857142857142857,0.5988661,11.7,4.2,W10,10.0,0.02564102564102564,,70.0,0.7777777777777778,0.4444444444444444,0.7857142857142857,0.5988661,11.7,4.2,W10
1096,79,6,2,9101619.0,Pteridium aquilinum,55.0,9201687.0,Rhododendron ponticum,0.5,10.0,0.02564102564102564,,70.0,0.7777777777777778,0.4444444444444444,0.7857142857142857,0.5988661,11.7,4.2,W10,10.0,0.02564102564102564,,70.0,0.7777777777777778,0.4444444444444444,0.7857142857142857,0.5988661,11.7,4.2,W10
1097,79,6,2,9101619.0,Pteridium aquilinum,55.0,9201728.0,Rubus fruticosus agg.,1.0,10.0,0.02564102564102564,,70.0,0.7777777777777778,0.4444444444444444,0.7857142857142857,0.5988661,11.7,4.2,W10,10.0,0.02564102564102564,,70.0,0.7777777777777778,0.4444444444444444,0.7857142857142857,0.5988661,11.7,4.2,W10
1098,79,7,1,9101619.0,Pteridium aquilinum,90.0,9201728.0,Rubus fruticosus agg.,1.0,2.0,,,140.0,0.75,0.25,0.6428571428571429,2.165735436,14.233,4.0,W10,2.0,,,140.0,0.75,0.25,0.6428571428571429,2.165735436,14.232999999999999,4.0,W10
1099,79,7,2,9101619.0,Pteridium aquilinum,50.0,9201023.0,Ilex aquifolium,1.0,7.0,,0.32558139534883723,78.0,0.5047619047619047,0.6857142857142857,0.6410256410256411,3.39095657,12.5,4.4,W10,7.0,,0.32558139534883723,78.0,0.5047619047619047,0.6857142857142857,0.6410256410256411,3.39095657,12.5,4.4,W10
1100,79,7,2,9101619.0,Pteridium aquilinum,50.0,9201687.0,Rhododendron ponticum,25.0,7.0,,0.32558139534883723,78.0,0.5047619047619047,0.6857142857142857,0.6410256410256411,3.39095657,12.5,4.4,W10,7.0,,0.32558139534883723,78.0,0.5047619047619047,0.6857142857142857,0.6410256410256411,3.39095657,12.5,4.4,W10
1101,79,7,2,9101619.0,Pteridium aquilinum,50.0,9201728.0,Rubus fruticosus agg.,10.0,7.0,,0.32558139534883723,78.0,0.5047619047619047,0.6857142857142857,0.6410256410256411,3.39095657,12.5,4.4,W10,7.0,,0.32558139534883723,78.0,0.5047619047619047,0.6857142857142857,0.6410256410256411,3.39095657,12.5,4.4,W10
1102,79,8,2,9101619.0,Pteridium aquilinum,35.0,9201687.0,Rhododendron ponticum,1.0,6.0,,0.02083333333333333,38.0,0.6285714285714286,0.3428571428571429,0.9210526315789472,0.06872233900000001,5.4,4.7,W10,6.0,,0.020833333333333332,38.0,0.6285714285714286,0.34285714285714286,0.9210526315789473,0.06872233900000001,5.4,4.7,W10
1103,79,8,2,9101619.0,Pteridium aquilinum,35.0,9201728.0,Rubus fruticosus agg.,5.0,6.0,,0.02083333333333333,38.0,0.6285714285714286,0.3428571428571429,0.9210526315789472,0.06872233900000001,5.4,4.7,W10,6.0,,0.020833333333333332,38.0,0.6285714285714286,0.34285714285714286,0.9210526315789473,0.06872233900000001,5.4,4.7,W10
1104,79,9,1,9101619.0,Pteridium aquilinum,1.0,9201023.0,Ilex aquifolium,0.5,4.0,0.2589928057553957,,3.5,0.9901960784313726,0.9901960784313726,0.2857142857142857,4.7496953930000005,6.204,4.5,W16,4.0,0.2589928057553957,,3.5,0.9901960784313726,0.9901960784313726,0.2857142857142857,4.7496953930000005,6.204,4.5,W16
1105,79,9,1,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,50.0,4.0,0.2589928057553957,,3.5,0.9901960784313726,0.9901960784313726,0.2857142857142857,4.7496953930000005,6.204,4.5,W16,4.0,0.2589928057553957,,3.5,0.9901960784313726,0.9901960784313726,0.2857142857142857,4.7496953930000005,6.204,4.5,W16
1106,79,9,2,9101619.0,Pteridium aquilinum,5.0,9201687.0,Rhododendron ponticum,0.5,12.0,0.020361990950226245,,30.5,0.84,0.84,0.16393442622950818,0.078539816,9.4,4.5,W10,12.0,0.020361990950226245,,30.5,0.84,0.84,0.16393442622950818,0.078539816,9.4,4.5,W10
1107,79,9,2,9101619.0,Pteridium aquilinum,5.0,9201728.0,Rubus fruticosus agg.,10.0,12.0,0.020361990950226245,,30.5,0.84,0.84,0.16393442622950818,0.078539816,9.4,4.5,W10,12.0,0.020361990950226245,,30.5,0.84,0.84,0.16393442622950818,0.078539816,9.4,4.5,W10
1108,79,10,1,9101619.0,Pteridium aquilinum,80.0,9201728.0,Rubus fruticosus agg.,30.0,4.0,,,92.0,0.99009900990099,0.594059405940594,0.8695652173913043,1.559015354,6.307,4.3,W16,4.0,,,92.0,0.9900990099009901,0.594059405940594,0.8695652173913043,1.559015354,6.307,4.3,W16
1109,79,10,2,9101619.0,Pteridium aquilinum,85.0,9201023.0,Ilex aquifolium,0.5,14.0,,,101.5,0.9298245614035088,0.19298245614035087,0.8374384236453202,1.7219854730000002,4.6,4.7,W10,14.0,,,101.5,0.9298245614035088,0.19298245614035087,0.8374384236453202,1.7219854730000002,4.6,4.7,W10
1110,79,10,2,9101619.0,Pteridium aquilinum,85.0,9201728.0,Rubus fruticosus agg.,5.0,14.0,,,101.5,0.9298245614035088,0.19298245614035087,0.8374384236453202,1.7219854730000002,4.6,4.7,W10,14.0,,,101.5,0.9298245614035088,0.19298245614035087,0.8374384236453202,1.7219854730000002,4.6,4.7,W10
1111,79,11,1,9101619.0,Pteridium aquilinum,70.0,9201728.0,Rubus fruticosus agg.,5.0,5.0,,,86.5,0.9166666666666666,0.8333333333333334,0.8092485549132948,3.008074966,6.898,4.1,W10,5.0,,,86.5,0.9166666666666666,0.8333333333333334,0.8092485549132948,3.008074966,6.898,4.1,W10
1112,79,11,2,9101619.0,Pteridium aquilinum,55.0,9201687.0,Rhododendron ponticum,5.0,7.0,,0.4383561643835616,68.0,0.08333333333333333,0.9166666666666666,0.8088235294117647,4.333434367,28.9,4.1,W16,7.0,,0.4383561643835616,68.0,0.08333333333333333,0.9166666666666666,0.8088235294117647,4.333434367,28.9,4.1,W16
1113,79,11,2,9101619.0,Pteridium aquilinum,55.0,9201728.0,Rubus fruticosus agg.,0.5,7.0,,0.4383561643835616,68.0,0.08333333333333333,0.9166666666666666,0.8088235294117647,4.333434367,28.9,4.1,W16,7.0,,0.4383561643835616,68.0,0.08333333333333333,0.9166666666666666,0.8088235294117647,4.333434367,28.9,4.1,W16
1114,79,12,1,9101619.0,Pteridium aquilinum,60.0,9201023.0,Ilex aquifolium,0.5,9.0,,,73.5,0.991150442477876,0.8938053097345132,0.8163265306122449,6.528622232999999,9.135,4.4,W10,9.0,,,73.5,0.9911504424778761,0.8938053097345132,0.8163265306122449,6.528622232999999,9.135,4.4,W10
1115,79,12,1,9101619.0,Pteridium aquilinum,60.0,9201728.0,Rubus fruticosus agg.,50.0,9.0,,,73.5,0.991150442477876,0.8938053097345132,0.8163265306122449,6.528622232999999,9.135,4.4,W10,9.0,,,73.5,0.9911504424778761,0.8938053097345132,0.8163265306122449,6.528622232999999,9.135,4.4,W10
1116,79,12,2,9101619.0,Pteridium aquilinum,20.0,9201728.0,Rubus fruticosus agg.,1.0,20.0,0.1,,94.5,0.3333333333333333,0.3333333333333333,0.21164021164021166,0.170824101,10.9,5.0,W10,20.0,0.1,,94.5,0.3333333333333333,0.3333333333333333,0.21164021164021163,0.170824101,10.9,5.0,W10
1117,79,13,1,9101619.0,Pteridium aquilinum,0.5,9201023.0,Ilex aquifolium,0.5,1.0,,,0.5,1.0,0.6666666666666666,1.0,3.618722038,8.299,4.4,W15,1.0,,,0.5,1.0,0.6666666666666666,1.0,3.618722038,8.299,4.4,W15
1118,79,13,1,9101619.0,Pteridium aquilinum,0.5,9201728.0,Rubus fruticosus agg.,0.5,1.0,,,0.5,1.0,0.6666666666666666,1.0,3.618722038,8.299,4.4,W15,1.0,,,0.5,1.0,0.6666666666666666,1.0,3.618722038,8.299,4.4,W15
1119,79,13,2,9101619.0,Pteridium aquilinum,25.0,9201023.0,Ilex aquifolium,0.5,10.0,,0.08163265306122447,41.5,0.7142857142857143,0.6190476190476191,0.6024096385542169,2.366011967,4.7,4.3,W15,10.0,,0.08163265306122448,41.5,0.7142857142857143,0.6190476190476191,0.6024096385542169,2.366011967,4.7,4.3,W15
1120,79,13,2,9101619.0,Pteridium aquilinum,25.0,9201687.0,Rhododendron ponticum,1.0,10.0,,0.08163265306122447,41.5,0.7142857142857143,0.6190476190476191,0.6024096385542169,2.366011967,4.7,4.3,W15,10.0,,0.08163265306122448,41.5,0.7142857142857143,0.6190476190476191,0.6024096385542169,2.366011967,4.7,4.3,W15
