Site,Plot,Yr,alpha,percentamtree,percentinvtree,herbcover,percentamshrub,percentinvshrub,percentinvherb,lba,som,pH,shortcodes
49,11,2,5,0.35036496350364965,0.8978102189781022,220.0,0.5833333333333334,1.0,0.2727272727272727,0.536034247,18.75939,4.224,W21
49,12,1,22,0.7450980392156863,1.0,1310.0,0.8461538461538461,0.23076923076923078,0.2099236641221374,1.344994355,34.26,5.9,W6
49,12,2,8,0.24050632911392406,0.21518987341772153,350.0,0.3333333333333333,1.0,0.44285714285714284,0.5890486229999999,49.81292,4.474,W21
49,13,1,18,1.0,1.0,1195.0,0.782608695652174,0.34782608695652173,0.2384937238493724,1.005309649,78.047,6.5,W6
49,13,2,11,0.6415094339622641,1.0,880.0,0.6521739130434783,0.782608695652174,0.22727272727272727,1.6002487580000002,27.16504,3.7689999999999997,W6
49,14,1,18,0.848,1.0,1315.0,0.7468354430379747,0.4936708860759494,0.19391634980988592,0.9542587690000001,68.141,4.9,W6
49,14,2,8,0.7209302325581395,1.0,570.0,0.125,1.0,0.18421052631578946,0.249363917,14.25429,6.282,W6
49,15,1,23,0.5625,0.8541666666666666,1585.0,0.6296296296296297,0.6296296296296297,0.20504731861198738,1.2370021070000001,,5.3,W6
49,15,2,6,0.5714285714285714,0.2857142857142857,375.0,0.8928571428571429,0.2857142857142857,0.29333333333333333,0.02552544,33.80174,6.382000000000001,W21
49,16,1,28,0.9608355091383812,1.0,1765.0,0.7982456140350878,0.38596491228070173,0.17280453257790368,0.253290908,65.745,6.6,W6
49,16,2,9,0.7450980392156863,1.0,840.0,1.0,1.0,0.35714285714285715,1.050470044,53.89515,6.569,W6
50,1,1,6,,0.8333333333333334,310.0,0.7407407407407407,0.7407407407407407,0.1774193548387097,6.556111168999999,20.717,4.8,W10
50,1,2,12,0.35555555555555557,0.35555555555555557,875.0,0.43661971830985913,0.29577464788732394,0.13142857142857142,2.0518527019999997,12.93345,4.7,OV27
50,2,1,26,0.3025210084033613,0.21008403361344538,1690.0,0.7142857142857143,0.8571428571428571,0.3165680473372781,2.095049601,12.648,5.3,W10
50,2,2,29,0.640625,0.5703125,1615.0,0.5714285714285714,0.5714285714285714,0.20123839009287925,1.7867808219999999,6.1982230000000005,5.195,W10
50,3,1,17,0.8292682926829268,0.6585365853658537,1125.0,1.0,0.5,0.15555555555555556,2.3856469209999998,8.96,5.5,W8
50,3,2,17,0.034482758620689655,0.08374384236453201,815.0,0.7777777777777778,0.3333333333333333,0.147239263803681,3.139629158,15.04786,5.032,W10
50,4,1,25,0.6138613861386139,0.18811881188118812,1595.0,0.875,0.75,0.3605015673981191,2.5800329669999997,14.459000000000001,5.1,W10
50,4,2,21,0.40816326530612246,0.6122448979591837,1145.0,1.0,1.0,0.4847161572052402,0.909098374,10.946439999999999,4.829,W10
50,5,1,17,,,1185.0,0.24060150375939848,0.38345864661654133,0.48945147679324896,1.5963217669999998,30.228,4.4,W16
50,6,1,26,,,1880.0,0.8333333333333334,0.16666666666666666,0.24468085106382978,1.9085175369999998,24.996,4.6,W10
50,7,1,26,,,2095.0,0.7333333333333333,0.4666666666666667,0.162291169451074,1.150608309,20.072,4.9,W10
50,8,1,21,,,1410.0,0.6666666666666666,0.5555555555555556,0.4078014184397163,1.4392421340000001,16.729,4.8,W10
50,8,2,17,0.10476190476190476,0.05714285714285714,680.0,0.75,0.5,0.29411764705882354,0.237582944,13.51375,6.064,W10
50,9,1,31,,0.28,1870.0,0.5238095238095238,0.6349206349206349,0.15508021390374332,0.899280897,18.522000000000002,5.6,W10
50,9,2,8,,1.0,550.0,0.25,0.5,0.09090909090909091,7.033240553,7.2721789999999995,4.9910000000000005,W15
50,10,1,8,,0.8490566037735849,400.0,0.75,0.5,0.25,2.88241126,16.451,4.7,W10
50,10,2,6,0.3076923076923077,0.41025641025641024,350.0,0.46875,0.46875,0.42857142857142855,3.133738672,13.46611,4.485,W10
50,11,1,16,0.18571428571428572,,1120.0,0.6382978723404256,0.49645390070921985,0.32142857142857145,3.563744166,29.005,4.4,W10
50,11,2,7,0.043478260869565216,0.15217391304347827,600.0,0.5555555555555556,0.4166666666666667,0.4166666666666667,1.773036354,12.50895,4.763,W10
50,12,1,21,,0.68,1540.0,0.6,0.8,0.3181818181818182,4.78111132,16.675,4.5,W10
50,12,2,37,0.1,0.775,1960.0,0.2,0.6,0.2066326530612245,1.486366024,16.19554,6.082999999999999,W6
50,13,1,17,0.22413793103448276,0.1896551724137931,1095.0,0.6,0.4,0.4703196347031963,1.9615319130000002,33.01,4.3,W10
50,13,2,34,0.21428571428571427,0.5238095238095238,2095.0,0.5434782608695652,0.5434782608695652,0.2720763723150358,1.68075207,14.77493,4.458,W10
50,14,1,27,0.09183673469387756,0.9387755102040817,1820.0,0.5494505494505495,0.32967032967032966,0.19230769230769232,2.132356014,19.55,4.8,W10
50,14,2,26,0.04081632653061224,0.12244897959183673,1780.0,0.4594594594594595,0.7207207207207207,0.17415730337078653,2.8392143610000002,15.713770000000002,4.912,W10
50,15,1,22,0.13846153846153847,0.8769230769230769,1545.0,1.0,0.6,0.10355987055016182,0.877682448,33.976,6.0,W7
50,15,2,22,,,1800.0,0.5952380952380952,0.5952380952380952,0.3333333333333333,4.031056073999999,11.360710000000001,5.973,W10
50,16,1,11,,,655.0,0.5,0.5,0.3053435114503817,1.246819584,65.747,3.7,W10
50,16,2,15,,0.15,840.0,0.4,0.4,0.5654761904761905,2.142173491,16.82526,4.627,W10
51,1,1,12,,0.23255813953488372,575.0,0.43661971830985913,0.8591549295774648,0.11304347826086956,1.297870465,7.285,4.3,W10
51,1,2,4,0.2289156626506024,0.26506024096385544,295.0,0.9838709677419355,0.6774193548387096,0.847457627118644,1.3862277580000002,25.8,4.033,W15
51,2,1,10,0.6333333333333333,0.6333333333333333,735.0,0.21052631578947367,0.7368421052631579,0.2857142857142857,0.681332907,11.845,4.8,OV27
51,2,2,5,0.45454545454545453,0.4696969696969697,440.0,0.95,1.0,0.45454545454545453,0.9797842090000001,11.9,4.97,W21
51,3,1,5,0.9444444444444444,0.9444444444444444,165.0,1.0,1.0,0.3333333333333333,0.7736171909999999,14.213,4.4,OV27
51,3,2,9,0.95,1.0,725.0,0.5454545454545454,1.0,0.4827586206896552,1.1682797679999999,19.6,4.667,W21
51,4,1,13,0.6862745098039216,0.6862745098039216,1100.0,0.4117647058823529,1.0,0.2727272727272727,0.913025365,11.050999999999998,5.0,OV27
51,4,2,5,0.5432098765432098,0.654320987654321,400.0,0.6,1.0,0.625,1.4569135930000001,13.8,4.599,W21
51,5,1,12,0.9831932773109243,0.8907563025210085,865.0,0.5833333333333334,0.7222222222222222,0.12716763005780346,0.557632696,17.047,4.6,OV27
51,5,2,5,0.5503875968992248,0.5503875968992248,400.0,0.5,1.0,0.625,1.774999849,17.5,4.838,OV27
51,6,1,9,0.6,0.85,710.0,1.0,0.9444444444444444,0.14788732394366197,0.977820713,13.694,4.8,OV27
51,6,2,11,0.7837837837837838,0.7837837837837838,900.0,0.5652173913043478,0.855072463768116,0.4444444444444444,1.178097245,18.3,4.405,W21
51,7,1,17,1.0,0.8181818181818182,1320.0,0.375,1.0,0.2727272727272727,1.896736565,11.665999999999999,5.0,OV27
51,7,2,4,0.8867924528301887,0.8867924528301887,350.0,0.5,0.8333333333333334,0.5714285714285714,2.020436775,16.3,4.617,OV27
51,8,1,8,0.5522388059701493,0.7014925373134329,510.0,0.5121951219512195,0.6341463414634146,0.19607843137254902,0.5379977420000001,14.042,4.4,W21
51,8,2,4,0.8899082568807339,0.8532110091743119,400.0,0.6,1.0,0.5,1.333213382,15.8,4.702,OV27
51,9,1,5,0.3564356435643564,0.6039603960396039,215.0,0.3333333333333333,1.0,0.023255813953488372,2.5309455819999997,12.19,4.1,OV27
51,9,2,3,0.33707865168539325,0.3595505617977528,300.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,1.374446786,15.9,3.978,W21
51,10,1,8,0.3221476510067114,0.4161073825503356,575.0,0.13043478260869565,0.34782608695652173,0.19130434782608696,2.387610417,16.545,4.1,W10
51,10,2,6,0.7699115044247787,0.8230088495575221,450.0,0.6,1.0,0.5555555555555556,2.220713307,16.2,4.834,W21
51,11,1,5,0.36666666666666664,0.5333333333333333,170.0,1.0,1.0,0.6470588235294118,1.1270463640000001,11.376,4.2,OV27
51,11,2,3,0.8275862068965517,0.8275862068965517,300.0,0.6551724137931034,1.0,0.6666666666666666,1.843722189,14.6,4.718,OV27
51,12,1,12,0.2537313432835821,0.34328358208955223,910.0,0.47368421052631576,1.0,0.22527472527472528,1.828014225,8.535,4.3,W10
51,12,2,11,0.6964285714285714,0.6964285714285714,750.0,0.42857142857142855,0.8571428571428571,0.3333333333333333,1.5413438959999999,13.1,4.707,OV27
51,13,1,14,0.9523809523809523,1.0,1300.0,0.4230769230769231,1.0,0.38461538461538464,1.2919799790000002,12.445,4.9,OV27
51,13,2,5,0.30597014925373134,0.34328358208955223,450.0,0.6,1.0,0.4444444444444444,1.3587388230000002,11.0,4.495,W8
51,14,1,13,0.9090909090909091,0.9090909090909091,955.0,0.7560975609756098,0.7560975609756098,0.21465968586387435,1.317505419,14.165999999999999,5.2,OV27
51,14,2,3,0.4457831325301205,0.5180722891566265,215.0,0.5918367346938775,0.7959183673469388,0.9302325581395349,2.038108234,29.0,3.912,W21
51,15,1,16,0.5833333333333334,1.0,1400.0,0.7222222222222222,1.0,0.21428571428571427,0.32790373300000003,15.72,5.2,OV27
51,15,2,5,0.8632478632478633,0.8632478632478633,195.0,0.2682926829268293,1.0,0.358974358974359,3.310453259,19.0,4.162,OV27
51,16,1,17,0.8064516129032258,0.8279569892473119,1355.0,1.0,1.0,0.15129151291512916,3.498948818,13.74,4.8,W21
51,16,2,6,0.6330275229357798,0.6513761467889908,450.0,0.7435897435897436,1.0,0.4444444444444444,1.755364895,23.9,4.065,W21
52,1,1,22,0.09722222222222222,0.2777777777777778,1320.0,0.5,0.5,0.3522727272727273,0.506581815,12.186,4.0,W4
52,1,2,4,0.109375,0.609375,200.0,0.6666666666666666,0.6666666666666666,0.5,1.036725576,20.9,3.7,W16
52,2,1,18,0.020618556701030927,0.36082474226804123,1105.0,0.625,0.5,0.34841628959276016,0.441786467,12.092,4.3,W4
52,2,2,13,0.11650485436893204,0.11650485436893204,645.0,0.5,0.7916666666666666,0.17829457364341086,1.582577299,17.0,3.9,W16
52,3,1,8,0.33,,500.0,0.21739130434782608,0.5652173913043478,0.3,0.343611696,18.044,3.9,W16
52,3,2,3,0.11594202898550725,0.15942028985507245,150.0,0.2777777777777778,0.7222222222222222,0.6666666666666666,0.944441291,28.3,3.9,W16
52,4,1,26,0.14814814814814814,0.14814814814814814,1565.0,0.46153846153846156,0.6923076923076923,0.31629392971246006,0.0039269909999999995,14.994000000000002,3.8,W10
52,4,2,1,0.08196721311475409,0.23770491803278687,50.0,0.9090909090909091,1.0,1.0,0.606720081,30.0,3.9,W16
52,5,1,12,,0.7208480565371025,790.0,0.5555555555555556,0.5555555555555556,0.4936708860759494,0.117809725,18.122,4.1,W16
52,5,2,5,0.05917159763313609,0.14792899408284024,250.0,0.7142857142857143,0.5238095238095238,0.6,0.526216769,22.7,4.0,W16
52,6,1,11,,,650.0,0.7058823529411765,0.11764705882352941,0.38461538461538464,0.164933614,12.357000000000001,4.1,W10
52,6,2,8,0.0963855421686747,,360.0,0.5652173913043478,0.34782608695652173,0.4444444444444444,0.561559687,15.3,3.9,W16
52,7,1,23,,0.9152542372881356,1515.0,1.0,,0.22442244224422442,0.557632696,12.338,4.1,W10
52,7,2,18,0.17721518987341772,0.1518987341772152,1050.0,0.42857142857142855,0.4,0.23809523809523808,2.6939157000000002,21.6,3.8,W10
52,8,1,28,,0.19480519480519481,1435.0,0.5,0.6,0.11846689895470383,0.522289779,15.970999999999998,4.2,W10
52,8,2,10,0.34,0.2,480.0,0.5555555555555556,0.7555555555555555,0.22916666666666666,0.594939109,13.8,3.9,W16
52,9,1,4,0.725,,290.0,0.37037037037037035,0.6296296296296297,0.4827586206896552,0.21402100000000002,23.951999999999998,3.8,W16
52,9,2,12,,,580.0,0.34782608695652173,0.6739130434782609,0.4827586206896552,0.91106187,15.4,4.6,W10
52,10,1,13,,,595.0,0.3333333333333333,0.3333333333333333,0.46218487394957986,0.561559687,13.162,4.1,W16
52,10,2,11,0.09836065573770492,0.13114754098360656,595.0,0.09090909090909091,0.9090909090909091,0.4957983193277311,2.228567289,17.2,3.8,W16
52,11,1,26,0.03571428571428571,0.03571428571428571,1505.0,0.5633802816901409,0.5774647887323944,0.29900332225913623,0.263108385,18.9,4.3,W10
52,11,2,6,0.17857142857142858,0.07142857142857142,240.0,0.38461538461538464,0.46153846153846156,0.375,0.5635231820000001,13.7,4.2,W16
52,12,1,26,,,1380.0,0.5555555555555556,0.7777777777777778,0.19927536231884058,0.6558074660000001,15.539000000000001,4.4,W10
52,12,2,9,,,420.0,0.7058823529411765,0.11764705882352941,0.5238095238095238,0.541924733,14.3,4.0,W10
52,13,1,20,0.08383233532934131,0.07784431137724551,1085.0,0.5,0.625,0.3087557603686636,0.618501054,17.539,4.1,W10
52,13,2,6,0.0851063829787234,0.0425531914893617,300.0,0.68,0.72,0.5,0.549778714,16.1,4.0,W16
52,14,1,15,0.020618556701030927,0.1134020618556701,725.0,0.5,0.5,0.3103448275862069,0.469275403,19.721,3.8,W16
52,14,2,9,0.23376623376623376,0.05194805194805195,510.0,1.0,0.4444444444444444,0.4117647058823529,0.7873616590000001,16.9,3.7,W10
52,15,1,21,0.8260869565217391,0.8260869565217391,1300.0,0.6,0.8,0.2653846153846154,1.005309649,16.245,3.9,W10
52,15,2,5,0.054945054945054944,0.03296703296703297,300.0,0.5454545454545454,0.5454545454545454,0.16666666666666666,1.5904312809999999,25.5,3.8,W10
52,16,1,34,0.2153846153846154,0.2153846153846154,2085.0,0.6039603960396039,0.6039603960396039,0.2541966426858513,0.0039269909999999995,13.065999999999999,4.3,W10
52,16,2,4,0.08333333333333333,0.1527777777777778,180.0,0.5588235294117647,0.7058823529411765,0.7222222222222222,0.8011061270000001,19.5,4.2,W16
53,1,1,20,0.42574257425742573,0.5148514851485149,1245.0,0.13043478260869565,1.0,0.17269076305220885,1.6709345930000001,5.845,5.4,W21
53,1,2,34,,1.0,2240.0,1.0,,0.16741071428571427,0.33183072399999997,5.8,7.4,W6
53,2,1,39,,,2415.0,,0.5,0.026915113871635612,0.441786467,4.138999999999999,4.2,MG10
53,2,2,31,,1.0,,,,,0.001963495,11.4,6.4,W6
53,3,1,25,0.03289473684210526,0.5986842105263158,1695.0,1.0,0.4,0.3303834808259587,1.476548547,70.983,6.5,W6
53,3,2,18,0.020833333333333332,0.6197916666666666,965.0,0.6,0.2,0.23834196891191708,1.0779589790000002,75.2,7.2,W6
53,4,1,20,0.628099173553719,0.8347107438016529,1140.0,0.75,1.0,0.27631578947368424,1.704314015,29.160999999999998,6.8,W6
53,4,2,15,0.31446540880503143,0.710691823899371,755.0,0.3333333333333333,,0.271523178807947,1.9909843440000001,42.8,7.4,OV27
53,5,1,9,0.11851851851851852,0.11851851851851852,640.0,0.6153846153846154,0.6153846153846154,0.453125,3.2063880019999997,12.588,3.8,OV27
53,5,2,19,0.6716417910447762,0.6716417910447762,1095.0,0.6774193548387096,0.03225806451612903,0.3972602739726027,2.3345960409999997,5.8,4.4,OV27
53,6,1,17,0.6273291925465838,0.6273291925465838,1175.0,0.6428571428571429,0.8214285714285714,0.2553191489361702,4.201880173999999,3.315,4.5,OV27
53,6,2,14,0.33613445378151263,0.37815126050420167,535.0,1.0,1.0,0.29906542056074764,2.525055095,39.3,7.7,OV27
53,7,1,24,,,1840.0,1.0,0.09090909090909091,0.15217391304347827,0.019634954,22.651,6.6,OV27
53,7,2,16,0.1926605504587156,0.1926605504587156,800.0,0.8,0.2,0.15,0.5811946410000001,8.5,6.9,OV27
53,8,1,9,0.3076923076923077,0.29120879120879123,450.0,0.6078431372549019,0.6078431372549019,0.4444444444444444,3.487167845,8.801,4.1,W21
53,8,2,20,0.29133858267716534,0.3858267716535433,1185.0,1.0,0.15384615384615385,0.18565400843881857,3.89557489,15.4,4.0,W6
53,9,1,15,,,865.0,1.0,,0.28901734104046245,0.070685835,7.497000000000001,5.9,S28
53,10,1,24,0.5263157894736842,0.6754385964912281,1535.0,0.6428571428571429,0.5238095238095238,0.23778501628664495,3.575525139,10.536,4.8,W21
53,10,2,15,0.1956521739130435,0.2608695652173913,765.0,1.0,0.26666666666666666,0.4117647058823529,2.415099352,10.7,6.4,W21
53,11,1,22,0.4583333333333333,0.6979166666666666,1460.0,1.0,0.25,0.21232876712328766,2.93346214,35.746,6.2,W6
53,11,2,15,,0.7254901960784313,695.0,0.5081967213114754,0.4918032786885246,0.4316546762589928,2.536836068,75.2,4.0,W6
53,12,1,15,,0.078125,1125.0,1.0,0.2857142857142857,0.2,0.355392669,61.00899999999999,4.8,W6
53,12,2,15,0.21428571428571427,0.5714285714285714,685.0,1.0,0.6,0.25547445255474455,1.829977721,33.5,6.8,OV27
53,13,1,17,0.017391304347826087,1.0,915.0,1.0,,0.273224043715847,1.256637061,48.798,6.5,W6
53,13,2,20,,0.8666666666666667,1130.0,1.0,0.24390243902439024,0.13274336283185842,2.4484787740000002,80.4,6.1,W6
53,14,1,23,0.24786324786324787,1.0,1540.0,1.0,0.4878048780487805,0.22727272727272727,1.841758693,62.413000000000004,6.4,W6
53,14,2,29,0.23809523809523808,0.8095238095238095,1590.0,1.0,0.24390243902439024,0.2389937106918239,0.620464549,56.3,6.6,W6
53,15,1,19,0.21153846153846154,1.0,1150.0,1.0,,0.1956521739130435,0.612610567,76.21,6.0,W6
53,15,2,19,0.24260355029585798,0.8224852071005917,1040.0,1.0,0.5,0.3269230769230769,0.824668072,51.8,6.8,W6
53,16,1,20,,1.0,1480.0,1.0,0.6666666666666666,0.27702702702702703,1.6748615830000002,23.555,6.1,W6
53,16,2,15,,0.5294117647058824,,,,,1.3862277580000002,16.6,7.4,W6
54,1,1,10,,,500.0,0.375,0.34375,0.19,1.592394776,23.182,4.0,W10
54,1,2,15,,0.38461538461538464,820.0,0.25,0.5,0.2926829268292683,0.600829595,12.1132,4.213,W10
54,2,1,11,,0.5185185185185185,560.0,0.504950495049505,0.40594059405940597,0.16964285714285715,5.792311455,22.563000000000002,4.3,W10
54,2,2,7,,,195.0,1.0,,0.20512820512820512,0.001963495,9.14766,6.94,OV27
54,3,1,10,,,515.0,0.25925925925925924,0.25925925925925924,0.3106796116504854,1.506000978,21.991,4.4,W10
54,3,2,10,,0.04918032786885246,460.0,,,0.34782608695652173,0.21402100000000002,10.42625,4.279,W10
54,4,1,9,0.013157894736842105,0.11842105263157894,340.0,0.3548387096774194,0.3387096774193548,0.5441176470588235,1.545270886,24.17,5.0,W10
54,5,1,7,,0.7948717948717948,510.0,0.7058823529411765,0.11764705882352941,0.3137254901960784,0.922842842,34.379,4.3,W10
54,5,2,9,,,310.0,0.4,0.4,0.25806451612903225,0.9464047870000001,14.6933,3.62,W10
54,6,1,12,0.9545454545454546,0.7272727272727273,670.0,0.6875,0.5833333333333334,0.39552238805970147,3.080724296,16.541,4.9,W10
54,6,2,6,0.42105263157894735,0.5263157894736842,260.0,1.0,0.5,0.7692307692307693,0.7657632090000001,12.26003,3.983,W10
54,7,1,13,0.13043478260869565,,555.0,0.23076923076923078,0.40384615384615385,0.24324324324324326,1.5217089419999998,24.471999999999998,4.6,W10
54,7,2,13,0.5714285714285714,0.42857142857142855,265.0,0.3333333333333333,0.3333333333333333,0.4716981132075472,0.180641578,71.41005,3.8789999999999996,W10
54,8,1,12,0.07407407407407407,0.5740740740740741,355.0,0.7183098591549296,0.5633802816901409,0.352112676056338,1.41568019,25.026999999999997,4.5,W10
54,9,1,10,,0.36363636363636365,435.0,0.5238095238095238,0.39285714285714285,0.05747126436781609,2.16377194,56.614,3.9,W10
54,9,2,8,0.5294117647058824,0.5294117647058824,415.0,1.0,0.5,0.3253012048192771,0.430005494,17.801479999999998,3.681,W10
54,10,1,9,0.4358974358974359,0.4358974358974359,480.0,0.589041095890411,0.4520547945205479,0.375,1.032798585,19.441,4.2,W10
54,10,2,5,0.25,0.9166666666666666,245.0,0.375,0.625,0.5306122448979592,1.806415776,19.56701,4.9030000000000005,W10
54,11,1,8,1.0,0.8260869565217391,640.0,0.5918367346938775,0.5918367346938775,0.375,0.653843971,15.323,4.8,W10
54,11,2,8,0.19230769230769232,,320.0,0.6153846153846154,0.5961538461538461,0.09375,1.733766446,15.74145,4.521,W10
54,12,1,12,0.22727272727272727,,405.0,0.5774647887323944,0.43661971830985913,0.32098765432098764,1.044579557,32.427,4.3,W10
54,12,2,9,,0.5862068965517241,315.0,0.6666666666666666,0.6666666666666666,0.30158730158730157,1.246819584,16.2209,4.328,W10
54,13,1,10,0.2894736842105263,0.34210526315789475,295.0,0.5348837209302325,0.3023255813953488,0.4406779661016949,1.458877089,23.97,4.2,W10
54,13,2,3,0.971830985915493,0.8169014084507042,95.0,0.6666666666666666,0.6666666666666666,0.3157894736842105,2.187333885,16.088070000000002,4.294,W10
54,14,1,13,,,550.0,0.4117647058823529,0.38235294117647056,0.15454545454545454,1.011200135,26.205,4.6,W10
54,14,2,7,0.6296296296296297,1.0,275.0,0.6,0.6,0.45454545454545453,0.846266521,14.060270000000001,4.413,W14
54,15,1,19,0.6,0.4888888888888889,1075.0,0.7435897435897436,0.23076923076923078,0.28837209302325584,1.10741141,18.514,5.1,W10
54,15,2,14,,0.2962962962962963,525.0,0.5,0.25,0.2,1.309651437,14.657470000000002,4.083,W10
54,16,1,12,0.3392857142857143,0.30357142857142855,685.0,0.3442622950819672,0.4918032786885246,0.32116788321167883,1.319468915,24.535,4.3,W10
54,16,2,13,1.0,1.0,510.0,0.8333333333333334,0.8333333333333334,0.10784313725490197,0.441786467,15.57276,4.055,W10
55,1,1,58,,0.078125,4790.0,0.5714285714285714,0.42857142857142855,0.1127348643006263,0.11977322,13.304,7.1,MG1
55,1,2,11,0.13966480446927373,0.17318435754189945,920.0,0.21739130434782608,0.5652173913043478,0.07608695652173914,0.361283155,13.42479,5.797999999999999,W21
55,2,1,47,0.1702127659574468,0.5319148936170213,2785.0,0.6296296296296297,0.38271604938271603,0.09694793536804308,0.027488936000000002,10.26,6.2,W24
55,2,2,19,0.4537037037037037,0.5185185185185185,1360.0,0.9642857142857143,0.2857142857142857,0.1801470588235294,0.653843971,10.67703,5.398,W8
55,3,1,17,0.009966777408637873,0.06976744186046512,955.0,0.24528301886792453,0.41509433962264153,0.05759162303664921,0.070685835,25.142,6.5,W21
55,3,2,16,0.30526315789473685,0.3473684210526316,1020.0,0.5,1.0,0.24019607843137256,0.913025365,11.800999999999998,5.631,W21
55,4,1,57,0.15196078431372548,0.39215686274509803,3470.0,0.4065040650406504,0.43089430894308944,0.09077809798270893,0.182605073,10.218,7.7,W10
55,4,2,10,0.027777777777777776,0.027777777777777776,754.0,0.4444444444444444,1.0,0.13262599469496023,0.070685835,10.561869999999999,6.832000000000001,MG1
55,5,1,63,0.16049382716049382,0.14814814814814814,3555.0,0.5555555555555556,0.6666666666666666,0.11392405063291139,0.09424778,3.161,8.0,W24
55,5,2,8,0.08648648648648649,0.14594594594594595,720.0,0.8888888888888888,0.5555555555555556,0.1388888888888889,0.09228428400000001,76.01305,7.085,W21
55,6,2,6,0.18055555555555555,0.20833333333333334,320.0,,1.0,0.046875,2.214822821,9.321823,6.772,W8
55,7,1,31,0.8723404255319149,1.0,2310.0,0.6666666666666666,0.2222222222222222,0.021645021645021644,0.007853981999999999,9.656,7.4,CG4
55,8,1,20,0.4897119341563786,0.46502057613168724,1325.0,0.9807692307692307,0.4230769230769231,0.3132075471698113,1.4097897030000002,44.333,7.2,W21
55,8,2,7,0.550561797752809,0.39325842696629215,520.0,0.7884615384615384,0.038461538461538464,0.21153846153846154,0.333794219,71.4301,6.952000000000001,W10
55,9,1,46,0.8369565217391305,0.06521739130434782,2825.0,0.4230769230769231,0.4230769230769231,0.08672566371681416,0.056941367,9.657,6.1,CG4
55,9,2,9,0.2727272727272727,0.2909090909090909,675.0,1.0,1.0,0.18518518518518517,0.34557519200000003,29.748279999999998,7.082999999999999,W21
55,10,2,18,0.1746031746031746,0.14285714285714285,1205.0,0.9836065573770492,0.3442622950819672,0.1908713692946058,0.031415927,60.237359999999995,7.256,W8
55,11,1,40,0.06378600823045268,0.12551440329218108,2550.0,0.9836065573770492,0.6721311475409836,0.17450980392156862,0.877682448,24.833000000000002,6.5,W8
55,11,2,12,0.39080459770114945,0.42528735632183906,690.0,1.0,0.16666666666666666,0.4855072463768116,0.39269908200000003,31.50713,6.539,W21
55,12,1,31,0.2606060606060606,0.18787878787878787,1800.0,0.7058823529411765,0.11764705882352941,0.011111111111111112,0.04712389,14.057,6.8,CG4
55,12,2,12,0.171875,0.3125,855.0,0.047619047619047616,1.0,0.12280701754385964,0.26899887100000003,42.3941,7.317,W21
55,13,1,25,0.15294117647058825,0.2235294117647059,1615.0,0.7317073170731707,0.7560975609756098,0.15789473684210525,0.39662607299999997,10.764000000000001,6.2,W8
55,13,2,11,0.14857142857142858,0.2571428571428571,850.0,0.6,0.8,0.29411764705882354,0.37699111799999996,15.138029999999999,6.417000000000001,W21
55,14,1,21,0.8306451612903226,1.0,1250.0,0.2682926829268293,1.0,0.056,0.009817477,60.018,6.6,W21
55,14,2,12,0.34782608695652173,0.34782608695652173,880.0,0.7142857142857143,0.5714285714285714,0.3068181818181818,2.5800329669999997,23.69104,7.267,W21
55,15,1,38,0.22646310432569974,0.272264631043257,2380.0,0.9545454545454546,0.5454545454545454,0.15336134453781514,0.484983366,34.346,6.7,W8
55,15,2,6,0.3157894736842105,0.34210526315789475,,,,,0.09228428400000001,13.15446,5.4670000000000005,W21
55,16,2,9,0.07079646017699115,0.04424778761061947,530.0,,1.0,0.4811320754716981,5.022621255,12.41737,5.848,W10
56,1,1,5,0.41346153846153844,,290.0,0.75,1.0,0.4827586206896552,2.6566092880000003,18.750999999999998,4.5,W16
56,1,2,5,0.3018867924528302,0.2641509433962264,250.0,0.6666666666666666,1.0,0.4,2.1029035819999997,9.256636,4.928,W10
56,2,1,14,0.19078947368421054,0.506578947368421,950.0,0.8360655737704918,0.6557377049180327,0.2631578947368421,2.020436775,16.049,4.6,W10
56,2,2,12,0.05759162303664921,0.35602094240837695,915.0,0.6721311475409836,0.8360655737704918,0.2896174863387978,2.352267499,12.508410000000001,4.819,W10
56,3,1,15,0.34408602150537637,0.5698924731182796,850.0,0.5495495495495496,0.6306306306306306,0.2235294117647059,3.779728661,14.76,4.5,W14
56,3,2,10,0.07575757575757576,0.18181818181818182,525.0,0.375,0.65625,0.41904761904761906,1.663080611,18.26829,4.69,W16
56,4,1,15,0.2692307692307692,0.7692307692307693,875.0,0.8571428571428571,0.7142857142857143,0.3142857142857143,0.9758572179999999,11.267000000000001,4.9,W10
56,4,2,10,0.6235294117647059,0.9764705882352941,425.0,0.7222222222222222,0.7222222222222222,0.27058823529411763,2.036144739,10.81564,4.792,OV27
56,5,1,8,,1.0,450.0,0.5,0.8333333333333334,0.4444444444444444,3.9485892660000004,9.418,4.7,W15
56,5,2,11,,0.8095238095238095,580.0,0.6666666666666666,0.6666666666666666,0.39655172413793105,2.7292586180000002,9.596328999999999,4.9430000000000005,W8
56,6,1,9,0.415929203539823,0.8230088495575221,540.0,0.6666666666666666,0.6666666666666666,0.5370370370370371,1.058324025,8.309,5.2,W16
56,6,2,12,0.8382352941176471,0.7941176470588235,650.0,0.6774193548387096,0.3548387096774194,0.25384615384615383,1.140790832,6.849315,6.138999999999999,W8
